,cdf,batch_execution_time
0,0.0,0.015222177095846093
1,0.01,0.015222177095846093
2,0.02,0.015222177095846093
3,0.03,0.015222177095846093
4,0.04,0.015222177095846093
5,0.05,0.015222177095846093
6,0.06,0.015222177095846093
7,0.07,0.015222177095846093
8,0.08,0.015222177095846093
9,0.09,0.015222177095846093
10,0.1,0.015222177095846093
11,0.11,0.015222177095846093
12,0.12,0.015222177095846093
13,0.13,0.015222177095846093
14,0.14,0.015222177095846093
15,0.15,0.015222177095846093
16,0.16,0.015222177095846093
17,0.17,0.015222177095846093
18,0.18,0.015222177095846093
19,0.19,0.015222177095846093
20,0.2,0.015222177095846093
21,0.21,0.015222177095846093
22,0.22,0.015222177095846093
23,0.23,0.015222177095846093
24,0.24,0.015222177095846093
25,0.25,0.015222177095846093
26,0.26,0.015222177095846093
27,0.27,0.015222177095846093
28,0.28,0.015222177095846093
29,0.29,0.015222177095846093
30,0.3,0.015222177095846093
31,0.31,0.015222177095846093
32,0.32,0.015222177095846093
33,0.33,0.015222177095846093
34,0.34,0.015222177095846093
35,0.35000000000000003,0.015222177095846093
36,0.36,0.015222177095846093
37,0.37,0.015222177095846093
38,0.38,0.015222177095846093
39,0.39,0.015222177095846093
40,0.4,0.015222177095846093
41,0.41000000000000003,0.015222177095846093
42,0.42,0.015222177095846093
43,0.43,0.015222177095846093
44,0.44,0.015222177095846093
45,0.45,0.015222177095846093
46,0.46,0.015222177095846093
47,0.47000000000000003,0.015222177095846093
48,0.48,0.015222177095846093
49,0.49,0.015222177095846093
50,0.5,0.015222177095846093
51,0.51,0.015222177095846093
52,0.52,0.015222177095846093
53,0.53,0.015222177095846093
54,0.54,0.015222177095846093
55,0.55,0.015222177095846093
56,0.56,0.015222177095846093
57,0.5700000000000001,0.015222177095846093
58,0.58,0.015222177095846093
59,0.59,0.015222177095846093
60,0.6,0.015222177095846093
61,0.61,0.015222177095846093
62,0.62,0.015222177095846093
63,0.63,0.015222177095846093
64,0.64,0.015222177095846093
65,0.65,0.015252651924866805
66,0.66,0.015252651924866805
67,0.67,0.015252651924866805
68,0.68,0.015252651924866805
69,0.6900000000000001,0.015252651924866805
70,0.7000000000000001,0.015252651924866805
71,0.71,0.015252651924866805
72,0.72,0.015252651924866805
73,0.73,0.015252651924866805
74,0.74,0.015252651924866805
75,0.75,0.015252651924866805
76,0.76,0.015252651924866805
77,0.77,0.015252651924866805
78,0.78,0.015252651924866805
79,0.79,0.015252651924866805
80,0.8,0.015252651924866805
81,0.81,0.015252651924866805
82,0.8200000000000001,0.015252651924866805
83,0.8300000000000001,0.015252651924866805
84,0.84,0.015252651924866805
85,0.85,0.015252651924866805
86,0.86,0.015252651924866805
87,0.87,0.015252651924866805
88,0.88,0.015252651924866805
89,0.89,0.015252651924866805
90,0.9,0.015252651924866805
91,0.91,0.015252651924866805
92,0.92,0.015252651924866805
93,0.93,0.015252651924866805
94,0.9400000000000001,0.015252651924866805
95,0.9500000000000001,0.015252651924866805
96,0.96,0.015252651924866805
97,0.97,0.015252651924866805
98,0.98,0.015252651924866805
99,0.99,0.015252651924866805
100,1.0,0.10035902562453122
