,cdf,batch_execution_time
0,0.0,0.010943583184912693
1,0.01,0.010943583184912693
2,0.02,0.010943583184912693
3,0.03,0.010943583184912693
4,0.04,0.010943583184912693
5,0.05,0.010943583184912693
6,0.06,0.010943583184912693
7,0.07,0.010943583184912693
8,0.08,0.010943583184912693
9,0.09,0.010943583184912693
10,0.1,0.010943583184912693
11,0.11,0.010943583184912693
12,0.12,0.010943583184912693
13,0.13,0.010943583184912693
14,0.14,0.010943583184912693
15,0.15,0.010943583184912693
16,0.16,0.010943583184912693
17,0.17,0.010943583184912693
18,0.18,0.010943583184912693
19,0.19,0.010943583184912693
20,0.2,0.010943583184912693
21,0.21,0.010943583184912693
22,0.22,0.010943583184912693
23,0.23,0.010943583184912693
24,0.24,0.010943583184912693
25,0.25,0.010943583184912693
26,0.26,0.010943583184912693
27,0.27,0.010943583184912693
28,0.28,0.010943583184912693
29,0.29,0.010943583184912693
30,0.3,0.010943583184912693
31,0.31,0.010943583184912693
32,0.32,0.010943583184912693
33,0.33,0.010943583184912693
34,0.34,0.010943583184912693
35,0.35000000000000003,0.010943583184912693
36,0.36,0.010943583184912693
37,0.37,0.010943583184912693
38,0.38,0.010943583184912693
39,0.39,0.010943583184912693
40,0.4,0.010943583184912693
41,0.41000000000000003,0.010943583184912693
42,0.42,0.010943583184912693
43,0.43,0.010943583184912693
44,0.44,0.010943583184912693
45,0.45,0.010943583184912693
46,0.46,0.010943583184912693
47,0.47000000000000003,0.010943583184912693
48,0.48,0.010943583184912693
49,0.49,0.010943583184912693
50,0.5,0.010943583184912693
51,0.51,0.010943583184912693
52,0.52,0.010943583184912693
53,0.53,0.010943583184912693
54,0.54,0.010943583184912693
55,0.55,0.010943583184912693
56,0.56,0.010943583184912693
57,0.5700000000000001,0.010943583184912693
58,0.58,0.010943583184912693
59,0.59,0.010943583184912693
60,0.6,0.010943583184912693
61,0.61,0.010943583184912693
62,0.62,0.010943583184912693
63,0.63,0.010943583184912693
64,0.64,0.010943583184912693
65,0.65,0.010943583184912693
66,0.66,0.010943583184912693
67,0.67,0.010943583184912693
68,0.68,0.010943583184912693
69,0.6900000000000001,0.010943583184912693
70,0.7000000000000001,0.010943583184912693
71,0.71,0.010943583184912693
72,0.72,0.010943583184912693
73,0.73,0.010943583184912693
74,0.74,0.010943583184912693
75,0.75,0.010943583184912693
76,0.76,0.010943583184912693
77,0.77,0.010943583184912693
78,0.78,0.010943583184912693
79,0.79,0.010943583184912693
80,0.8,0.010943583184912693
81,0.81,0.010943583184912693
82,0.8200000000000001,0.010943583184912693
83,0.8300000000000001,0.010943583184912693
84,0.84,0.010943583184912693
85,0.85,0.010943583184912693
86,0.86,0.010943583184912693
87,0.87,0.010943583184912693
88,0.88,0.010943583184912693
89,0.89,0.010943583184912693
90,0.9,0.010943583184912693
91,0.91,0.010943583184912693
92,0.92,0.010943583184912693
93,0.93,0.010943583184912693
94,0.9400000000000001,0.010943583184912693
95,0.9500000000000001,0.010943583184912693
96,0.96,0.010943583184912693
97,0.97,0.010943583184912693
98,0.98,0.010943583184912693
99,0.99,0.010943583184912693
100,1.0,0.07784766684721442
