,cdf,batch_execution_time
0,0.0,0.012167315622267012
1,0.01,0.012167315622267012
2,0.02,0.012167315622267012
3,0.03,0.012167315622267012
4,0.04,0.012167315622267012
5,0.05,0.012167315622267012
6,0.06,0.012167315622267012
7,0.07,0.012167315622267012
8,0.08,0.012167315622267012
9,0.09,0.012167315622267012
10,0.1,0.012167315622267012
11,0.11,0.012167315622267012
12,0.12,0.012167315622267012
13,0.13,0.012167315622267012
14,0.14,0.012167315622267012
15,0.15,0.012167315622267012
16,0.16,0.012167315622267012
17,0.17,0.012167315622267012
18,0.18,0.012167315622267012
19,0.19,0.012167315622267012
20,0.2,0.012167315622267012
21,0.21,0.012167315622267012
22,0.22,0.012167315622267012
23,0.23,0.012167315622267012
24,0.24,0.012167315622267012
25,0.25,0.012167315622267012
26,0.26,0.012167315622267012
27,0.27,0.012167315622267012
28,0.28,0.012167315622267012
29,0.29,0.012167315622267012
30,0.3,0.012167315622267012
31,0.31,0.012167315622267012
32,0.32,0.012167315622267012
33,0.33,0.012167315622267012
34,0.34,0.012167315622267012
35,0.35000000000000003,0.012167315622267012
36,0.36,0.012167315622267012
37,0.37,0.012167315622267012
38,0.38,0.012167315622267012
39,0.39,0.012167315622267012
40,0.4,0.012167315622267012
41,0.41000000000000003,0.012167315622267012
42,0.42,0.012167315622267012
43,0.43,0.012167315622267012
44,0.44,0.012167315622267012
45,0.45,0.012167315622267012
46,0.46,0.012167315622267012
47,0.47000000000000003,0.012167315622267012
48,0.48,0.012167315622267012
49,0.49,0.012167315622267012
50,0.5,0.012167315622267012
51,0.51,0.012167315622267012
52,0.52,0.012167315622267012
53,0.53,0.012167315622267012
54,0.54,0.012167315622267012
55,0.55,0.012167315622267012
56,0.56,0.012167315622267012
57,0.5700000000000001,0.012167315622267012
58,0.58,0.012167315622267012
59,0.59,0.012167315622267012
60,0.6,0.012167315622267012
61,0.61,0.012167315622267012
62,0.62,0.012167315622267012
63,0.63,0.012167315622267012
64,0.64,0.012167315622267012
65,0.65,0.012167315622267012
66,0.66,0.012167315622267012
67,0.67,0.012167315622267012
68,0.68,0.012167315622267012
69,0.6900000000000001,0.012167315622267012
70,0.7000000000000001,0.012167315622267012
71,0.71,0.012167315622267012
72,0.72,0.012167315622267012
73,0.73,0.012167315622267012
74,0.74,0.012167315622267012
75,0.75,0.012167315622267012
76,0.76,0.012167315622267012
77,0.77,0.012167315622267012
78,0.78,0.012167315622267012
79,0.79,0.012167315622267012
80,0.8,0.012167315622267012
81,0.81,0.012167315622267012
82,0.8200000000000001,0.012167315622267012
83,0.8300000000000001,0.012167315622267012
84,0.84,0.012167315622267012
85,0.85,0.012167315622267012
86,0.86,0.012167315622267012
87,0.87,0.012167315622267012
88,0.88,0.012167315622267012
89,0.89,0.012167315622267012
90,0.9,0.012167315622267012
91,0.91,0.012167315622267012
92,0.92,0.012167315622267012
93,0.93,0.012167315622267012
94,0.9400000000000001,0.012167315622267012
95,0.9500000000000001,0.012167315622267012
96,0.96,0.012167315622267012
97,0.97,0.012167315622267012
98,0.98,0.012167315622267012
99,0.99,0.012167315622267012
100,1.0,0.09778331937746845
