,cdf,batch_execution_time
0,0.0,0.06946019745182111
1,0.01,0.06946019745182111
2,0.02,0.06946019745182111
3,0.03,0.06946019745182111
4,0.04,0.06946019745182111
5,0.05,0.06946019745182111
6,0.06,0.06946019745182111
7,0.07,0.06946019745182111
8,0.08,0.06946019745182111
9,0.09,0.06946019745182111
10,0.1,0.06946019745182111
11,0.11,0.06946019745182111
12,0.12,0.06946019745182111
13,0.13,0.06946019745182111
14,0.14,0.06946019745182111
15,0.15,0.06946019745182111
16,0.16,0.06946019745182111
17,0.17,0.06946019745182111
18,0.18,0.06946019745182111
19,0.19,0.06946019745182111
20,0.2,0.06946019745182111
21,0.21,0.06946019745182111
22,0.22,0.06946019745182111
23,0.23,0.06946019745182111
24,0.24,0.06946019745182111
25,0.25,0.06946019745182111
26,0.26,0.06946019745182111
27,0.27,0.06946019745182111
28,0.28,0.06946019745182111
29,0.29,0.06946019745182111
30,0.3,0.06946019745182111
31,0.31,0.06946019745182111
32,0.32,0.06946019745182111
33,0.33,0.06946019745182111
34,0.34,0.06946019745182111
35,0.35000000000000003,0.06946019745182111
36,0.36,0.06946019745182111
37,0.37,0.06946019745182111
38,0.38,0.06946019745182111
39,0.39,0.06946019745182111
40,0.4,0.06946019745182111
41,0.41000000000000003,0.06946019745182111
42,0.42,0.06946019745182111
43,0.43,0.06946019745182111
44,0.44,0.06946019745182111
45,0.45,0.06946019745182111
46,0.46,0.06946019745182111
47,0.47000000000000003,0.06946019745182111
48,0.48,0.06946019745182111
49,0.49,0.06946019745182111
50,0.5,0.06946019745182111
51,0.51,0.06946019745182111
52,0.52,0.06946019745182111
53,0.53,0.06946019745182111
54,0.54,0.06946019745182111
55,0.55,0.06946019745182111
56,0.56,0.06946019745182111
57,0.5700000000000001,0.06946019745182111
58,0.58,0.06946019745182111
59,0.59,0.06946019745182111
60,0.6,0.06946019745182111
61,0.61,0.06946019745182111
62,0.62,0.06946019745182111
63,0.63,0.06946019745182111
64,0.64,0.06946019745182111
65,0.65,0.06946019745182111
66,0.66,0.06946019745182111
67,0.67,0.06946019745182111
68,0.68,0.06946019745182111
69,0.6900000000000001,0.06946019745182111
70,0.7000000000000001,0.06946019745182111
71,0.71,0.06946019745182111
72,0.72,0.06946019745182111
73,0.73,0.06946019745182111
74,0.74,0.06946019745182111
75,0.75,0.06946019745182111
76,0.76,0.06946019745182111
77,0.77,0.06946019745182111
78,0.78,0.06946019745182111
79,0.79,0.06946019745182111
80,0.8,0.06946019745182111
81,0.81,0.06946019745182111
82,0.8200000000000001,0.06946019745182111
83,0.8300000000000001,0.06946019745182111
84,0.84,0.06946019745182111
85,0.85,0.06946019745182111
86,0.86,0.06946019745182111
87,0.87,0.06946019745182111
88,0.88,0.06946019745182111
89,0.89,0.06946019745182111
90,0.9,0.06946019745182111
91,0.91,0.06946019745182111
92,0.92,0.06946019745182111
93,0.93,0.06946019745182111
94,0.9400000000000001,0.06946019745182111
95,0.9500000000000001,0.06946019745182111
96,0.96,0.06946019745182111
97,0.97,0.06946019745182111
98,0.98,0.06946019745182111
99,0.99,0.06946019745182111
100,1.0,0.48529382778544905
