,cdf,batch_execution_time
0,0.0,0.11636759021887054
1,0.01,0.11636759021887054
2,0.02,0.11636759021887054
3,0.03,0.11636759021887054
4,0.04,0.11636759021887054
5,0.05,0.11636759021887054
6,0.06,0.11636759021887054
7,0.07,0.11636759021887054
8,0.08,0.11636759021887054
9,0.09,0.11636759021887054
10,0.1,0.11636759021887054
11,0.11,0.11636759021887054
12,0.12,0.11636759021887054
13,0.13,0.11636759021887054
14,0.14,0.11636759021887054
15,0.15,0.11636759021887054
16,0.16,0.11636759021887054
17,0.17,0.11636759021887054
18,0.18,0.11636759021887054
19,0.19,0.11636759021887054
20,0.2,0.11636759021887054
21,0.21,0.11636759021887054
22,0.22,0.11636759021887054
23,0.23,0.11636759021887054
24,0.24,0.11636759021887054
25,0.25,0.11636759021887054
26,0.26,0.11636759021887054
27,0.27,0.11636759021887054
28,0.28,0.11636759021887054
29,0.29,0.11636759021887054
30,0.3,0.11636759021887054
31,0.31,0.11636759021887054
32,0.32,0.11636759021887054
33,0.33,0.11636759021887054
34,0.34,0.11636759021887054
35,0.35000000000000003,0.11636759021887054
36,0.36,0.11636759021887054
37,0.37,0.11636759021887054
38,0.38,0.11636759021887054
39,0.39,0.11636759021887054
40,0.4,0.11636759021887054
41,0.41000000000000003,0.11636759021887054
42,0.42,0.11636759021887054
43,0.43,0.11636759021887054
44,0.44,0.11636759021887054
45,0.45,0.11636759021887054
46,0.46,0.11636759021887054
47,0.47000000000000003,0.11636759021887054
48,0.48,0.11636759021887054
49,0.49,0.11636759021887054
50,0.5,0.11636759021887054
51,0.51,0.11636759021887054
52,0.52,0.11636759021887054
53,0.53,0.11636759021887054
54,0.54,0.11636759021887054
55,0.55,0.11636759021887054
56,0.56,0.11636759021887054
57,0.5700000000000001,0.11636759021887054
58,0.58,0.11636759021887054
59,0.59,0.11636759021887054
60,0.6,0.11636759021887054
61,0.61,0.11636759021887054
62,0.62,0.11636759021887054
63,0.63,0.11636759021887054
64,0.64,0.11636759021887054
65,0.65,0.11636759021887054
66,0.66,0.11636759021887054
67,0.67,0.11636759021887054
68,0.68,0.11636759021887054
69,0.6900000000000001,0.11636759021887054
70,0.7000000000000001,0.11636759021887054
71,0.71,0.11636759021887054
72,0.72,0.11636759021887054
73,0.73,0.11636759021887054
74,0.74,0.11636759021887054
75,0.75,0.11636759021887054
76,0.76,0.11636759021887054
77,0.77,0.11636759021887054
78,0.78,0.11636759021887054
79,0.79,0.11636759021887054
80,0.8,0.11636759021887054
81,0.81,0.11636759021887054
82,0.8200000000000001,0.11636759021887054
83,0.8300000000000001,0.11636759021887054
84,0.84,0.11636759021887054
85,0.85,0.11636759021887054
86,0.86,0.11636759021887054
87,0.87,0.11636759021887054
88,0.88,0.11636759021887054
89,0.89,0.11636759021887054
90,0.9,0.11636759021887054
91,0.91,0.11636759021887054
92,0.92,0.11636759021887054
93,0.93,0.11636759021887054
94,0.9400000000000001,0.11636759021887054
95,0.9500000000000001,0.11636759021887054
96,0.96,0.11636759021887054
97,0.97,0.11636759021887054
98,0.98,0.11636759021887054
99,0.99,0.11636759021887054
100,1.0,0.7749160446348289
